,borough,year,time_bin,total_injured,total_killed,pedestrians_injured,pedestrians_killed,cyclist_injured,cyclist_killed,motorist_injured,motorist_killed
1373,STATEN ISLAND,2017,05:00 - 05:59,1.1,0.0,0.4,0.0,0.0,0.0,0.7,0.0
1374,STATEN ISLAND,2017,06:00 - 06:59,1.2,0.1,0.4,0.0,0.0,0.0,0.8,0.1
1375,STATEN ISLAND,2017,07:00 - 07:59,1.4,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1376,STATEN ISLAND,2017,08:00 - 08:59,1.5,0.0,0.3,0.0,0.0,0.0,1.1,0.0
1377,STATEN ISLAND,2017,09:00 - 09:59,1.2,0.0,0.2,0.0,0.0,0.0,1.0,0.0
1378,STATEN ISLAND,2017,10:00 - 10:59,1.6,0.0,0.1,0.0,0.1,0.0,1.4,0.0
1379,STATEN ISLAND,2017,11:00 - 11:59,1.4,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1380,STATEN ISLAND,2017,12:00 - 12:59,1.6,0.0,0.1,0.0,0.1,0.0,1.4,0.0
1381,STATEN ISLAND,2017,13:00 - 13:59,1.4,0.0,0.1,0.0,0.0,0.0,1.3,0.0
1382,STATEN ISLAND,2017,14:00 - 14:59,1.5,0.0,0.1,0.0,0.1,0.0,1.3,0.0
1383,STATEN ISLAND,2017,15:00 - 15:59,1.4,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1384,STATEN ISLAND,2017,16:00 - 16:59,1.4,0.0,0.1,0.0,0.0,0.0,1.2,0.0
1385,STATEN ISLAND,2017,17:00 - 17:59,1.4,0.0,0.2,0.0,0.0,0.0,1.1,0.0
1386,STATEN ISLAND,2017,18:00 - 18:59,1.4,0.0,0.2,0.0,0.1,0.0,1.1,0.0
1387,STATEN ISLAND,2017,19:00 - 19:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1388,STATEN ISLAND,2017,20:00 - 20:59,1.4,0.0,0.2,0.0,0.1,0.0,1.1,0.0
1389,STATEN ISLAND,2017,21:00 - 21:59,1.4,0.0,0.3,0.0,0.0,0.0,1.1,0.0
1390,STATEN ISLAND,2017,22:00 - 22:59,1.3,0.0,0.2,0.0,0.0,0.0,1.0,0.0
1391,STATEN ISLAND,2017,23:00 - 23:59,1.6,0.0,0.2,0.0,0.0,0.0,1.4,0.0
1392,STATEN ISLAND,2018,00:00 - 00:59,1.5,0.0,0.1,0.0,0.1,0.0,1.3,0.0
1393,STATEN ISLAND,2018,01:00 - 01:59,1.3,0.0,0.1,0.0,0.0,0.0,1.2,0.0
1394,STATEN ISLAND,2018,02:00 - 02:59,1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0
1395,STATEN ISLAND,2018,03:00 - 03:59,2.0,0.2,0.0,0.0,0.0,0.0,2.0,0.2
1396,STATEN ISLAND,2018,04:00 - 04:59,1.4,0.0,0.0,0.0,0.0,0.0,1.4,0.0
1397,STATEN ISLAND,2018,05:00 - 05:59,1.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0
1398,STATEN ISLAND,2018,06:00 - 06:59,1.1,0.0,0.5,0.0,0.0,0.0,0.6,0.0
1399,STATEN ISLAND,2018,07:00 - 07:59,1.2,0.0,0.2,0.0,0.0,0.0,1.0,0.0
1400,STATEN ISLAND,2018,08:00 - 08:59,1.3,0.0,0.1,0.0,0.0,0.0,1.2,0.0
1401,STATEN ISLAND,2018,09:00 - 09:59,1.1,0.0,0.2,0.0,0.0,0.0,0.9,0.0
1402,STATEN ISLAND,2018,10:00 - 10:59,1.5,0.0,0.1,0.0,0.0,0.0,1.3,0.0
1403,STATEN ISLAND,2018,11:00 - 11:59,1.2,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1404,STATEN ISLAND,2018,12:00 - 12:59,1.3,0.0,0.1,0.0,0.1,0.0,1.1,0.0
1405,STATEN ISLAND,2018,13:00 - 13:59,1.3,0.0,0.1,0.0,0.0,0.0,1.2,0.0
1406,STATEN ISLAND,2018,14:00 - 14:59,1.5,0.0,0.1,0.0,0.0,0.0,1.4,0.0
1407,STATEN ISLAND,2018,15:00 - 15:59,1.3,0.0,0.2,0.0,0.0,0.0,1.1,0.0
1408,STATEN ISLAND,2018,16:00 - 16:59,1.4,0.0,0.0,0.0,0.1,0.0,1.3,0.0
1409,STATEN ISLAND,2018,17:00 - 17:59,1.2,0.0,0.2,0.0,0.0,0.0,1.0,0.0
1410,STATEN ISLAND,2018,18:00 - 18:59,1.4,0.0,0.2,0.0,0.1,0.0,1.1,0.0
1411,STATEN ISLAND,2018,19:00 - 19:59,1.5,0.0,0.2,0.0,0.1,0.0,1.3,0.0
1412,STATEN ISLAND,2018,20:00 - 20:59,1.5,0.0,0.2,0.0,0.0,0.0,1.3,0.0
1413,STATEN ISLAND,2018,21:00 - 21:59,1.3,0.0,0.1,0.0,0.1,0.0,1.1,0.0
1414,STATEN ISLAND,2018,22:00 - 22:59,1.5,0.0,0.1,0.0,0.1,0.0,1.3,0.0
1415,STATEN ISLAND,2018,23:00 - 23:59,1.3,0.0,0.1,0.0,0.1,0.0,1.1,0.0
1416,STATEN ISLAND,2019,00:00 - 00:59,1.3,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1417,STATEN ISLAND,2019,01:00 - 01:59,1.3,0.0,0.1,0.0,0.0,0.0,1.2,0.0
1418,STATEN ISLAND,2019,02:00 - 02:59,1.3,0.0,0.0,0.0,0.1,0.0,1.2,0.0
1419,STATEN ISLAND,2019,03:00 - 03:59,1.2,0.0,0.1,0.0,0.0,0.0,1.1,0.0
1420,STATEN ISLAND,2019,04:00 - 04:59,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1421,STATEN ISLAND,2019,05:00 - 05:59,1.4,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1422,STATEN ISLAND,2019,06:00 - 06:59,1.3,0.0,0.3,0.0,0.0,0.0,1.0,0.0
1423,STATEN ISLAND,2019,07:00 - 07:59,1.3,0.0,0.2,0.0,0.1,0.0,1.1,0.0
1424,STATEN ISLAND,2019,08:00 - 08:59,1.4,0.0,0.2,0.0,0.0,0.0,1.1,0.0
1425,STATEN ISLAND,2019,09:00 - 09:59,1.7,0.0,0.2,0.0,0.0,0.0,1.4,0.0
1426,STATEN ISLAND,2019,10:00 - 10:59,1.4,0.0,0.4,0.0,0.1,0.0,0.9,0.0
1427,STATEN ISLAND,2019,11:00 - 11:59,1.3,0.0,0.1,0.0,0.0,0.0,1.2,0.0
1428,STATEN ISLAND,2019,12:00 - 12:59,1.2,0.0,0.3,0.0,0.0,0.0,0.9,0.0
1429,STATEN ISLAND,2019,13:00 - 13:59,1.4,0.0,0.1,0.0,0.1,0.0,1.2,0.0
1430,STATEN ISLAND,2019,14:00 - 14:59,1.5,0.0,0.1,0.0,0.0,0.0,1.4,0.0
1431,STATEN ISLAND,2019,15:00 - 15:59,1.3,0.0,0.1,0.0,0.1,0.0,1.1,0.0
1432,STATEN ISLAND,2019,16:00 - 16:59,1.4,0.0,0.1,0.0,0.1,0.0,1.2,0.0
1433,STATEN ISLAND,2019,17:00 - 17:59,1.4,0.0,0.3,0.0,0.1,0.0,1.1,0.0
1434,STATEN ISLAND,2019,18:00 - 18:59,1.4,0.0,0.2,0.0,0.1,0.0,1.1,0.0
1435,STATEN ISLAND,2019,19:00 - 19:59,1.4,0.0,0.2,0.0,0.0,0.0,1.1,0.0
1436,STATEN ISLAND,2019,20:00 - 20:59,1.4,0.0,0.3,0.0,0.0,0.0,1.1,0.0
1437,STATEN ISLAND,2019,21:00 - 21:59,1.6,0.0,0.2,0.0,0.0,0.0,1.4,0.0
1438,STATEN ISLAND,2019,22:00 - 22:59,1.4,0.0,0.1,0.0,0.0,0.0,1.2,0.0
1439,STATEN ISLAND,2019,23:00 - 23:59,1.4,0.0,0.1,0.0,0.0,0.0,1.2,0.0
1440,STATEN ISLAND,2020,00:00 - 00:59,1.5,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1441,STATEN ISLAND,2020,01:00 - 01:59,1.6,0.0,0.1,0.0,0.0,0.0,1.5,0.0
1442,STATEN ISLAND,2020,02:00 - 02:59,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1443,STATEN ISLAND,2020,03:00 - 03:59,1.4,0.0,0.0,0.0,0.0,0.0,1.4,0.0
1444,STATEN ISLAND,2020,04:00 - 04:59,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
1445,STATEN ISLAND,2020,05:00 - 05:59,1.1,0.0,0.3,0.0,0.0,0.0,0.8,0.0
1446,STATEN ISLAND,2020,06:00 - 06:59,1.4,0.0,0.1,0.0,0.1,0.0,1.3,0.0
1447,STATEN ISLAND,2020,07:00 - 07:59,1.2,0.0,0.3,0.0,0.1,0.0,0.8,0.0
1448,STATEN ISLAND,2020,08:00 - 08:59,1.2,0.0,0.2,0.0,0.0,0.0,1.0,0.0
1449,STATEN ISLAND,2020,09:00 - 09:59,1.2,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1450,STATEN ISLAND,2020,10:00 - 10:59,1.2,0.0,0.0,0.0,0.2,0.0,1.0,0.0
1451,STATEN ISLAND,2020,11:00 - 11:59,1.3,0.0,0.2,0.0,0.1,0.0,1.1,0.0
1452,STATEN ISLAND,2020,12:00 - 12:59,1.2,0.0,0.2,0.0,0.2,0.0,0.8,0.0
1453,STATEN ISLAND,2020,13:00 - 13:59,1.4,0.0,0.1,0.0,0.1,0.0,1.3,0.0
1454,STATEN ISLAND,2020,14:00 - 14:59,1.4,0.0,0.1,0.0,0.1,0.0,1.3,0.0
1455,STATEN ISLAND,2020,15:00 - 15:59,1.6,0.0,0.2,0.0,0.1,0.0,1.3,0.0
1456,STATEN ISLAND,2020,16:00 - 16:59,1.3,0.0,0.2,0.0,0.0,0.0,1.0,0.0
1457,STATEN ISLAND,2020,17:00 - 17:59,1.2,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1458,STATEN ISLAND,2020,18:00 - 18:59,1.5,0.0,0.1,0.0,0.0,0.0,1.4,0.0
1459,STATEN ISLAND,2020,19:00 - 19:59,1.5,0.0,0.1,0.0,0.1,0.0,1.2,0.0
1460,STATEN ISLAND,2020,20:00 - 20:59,1.4,0.0,0.3,0.0,0.0,0.0,1.0,0.0
1461,STATEN ISLAND,2020,21:00 - 21:59,1.6,0.0,0.1,0.0,0.0,0.0,1.4,0.0
1462,STATEN ISLAND,2020,22:00 - 22:59,1.7,0.0,0.2,0.0,0.0,0.0,1.5,0.0
1463,STATEN ISLAND,2020,23:00 - 23:59,1.5,0.0,0.1,0.0,0.1,0.0,1.3,0.0
1464,STATEN ISLAND,2021,00:00 - 00:59,1.7,0.0,0.1,0.0,0.0,0.0,1.5,0.0
1465,STATEN ISLAND,2021,01:00 - 01:59,1.2,0.0,0.0,0.0,0.0,0.0,1.2,0.0
1466,STATEN ISLAND,2021,02:00 - 02:59,1.2,0.0,0.0,0.0,0.0,0.0,1.2,0.0
1467,STATEN ISLAND,2021,03:00 - 03:59,1.3,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1468,STATEN ISLAND,2021,04:00 - 04:59,1.3,0.0,0.0,0.0,0.0,0.0,1.3,0.0
1469,STATEN ISLAND,2021,05:00 - 05:59,1.1,0.0,0.2,0.0,0.1,0.0,0.8,0.0
1470,STATEN ISLAND,2021,06:00 - 06:59,1.1,0.1,0.2,0.0,0.1,0.0,0.8,0.1
1471,STATEN ISLAND,2021,07:00 - 07:59,1.2,0.0,0.2,0.0,0.0,0.0,1.0,0.0
1472,STATEN ISLAND,2021,08:00 - 08:59,1.2,0.0,0.1,0.0,0.1,0.0,1.0,0.0
1473,STATEN ISLAND,2021,09:00 - 09:59,1.4,0.0,0.1,0.0,0.1,0.0,1.2,0.0
1474,STATEN ISLAND,2021,10:00 - 10:59,1.2,0.0,0.1,0.0,0.1,0.0,1.1,0.0
1475,STATEN ISLAND,2021,11:00 - 11:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1476,STATEN ISLAND,2021,12:00 - 12:59,1.4,0.0,0.1,0.0,0.1,0.0,1.2,0.0
1477,STATEN ISLAND,2021,13:00 - 13:59,1.4,0.0,0.1,0.0,0.1,0.0,1.1,0.0
1478,STATEN ISLAND,2021,14:00 - 14:59,1.6,0.0,0.0,0.0,0.1,0.0,1.5,0.0
1479,STATEN ISLAND,2021,15:00 - 15:59,1.3,0.0,0.2,0.0,0.1,0.0,1.1,0.0
1480,STATEN ISLAND,2021,16:00 - 16:59,1.4,0.0,0.2,0.0,0.1,0.0,1.1,0.0
1481,STATEN ISLAND,2021,17:00 - 17:59,1.5,0.0,0.2,0.0,0.1,0.0,1.3,0.0
1482,STATEN ISLAND,2021,18:00 - 18:59,1.2,0.0,0.1,0.0,0.1,0.0,1.0,0.0
1483,STATEN ISLAND,2021,19:00 - 19:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1484,STATEN ISLAND,2021,20:00 - 20:59,1.2,0.0,0.2,0.0,0.0,0.0,1.0,0.0
1485,STATEN ISLAND,2021,21:00 - 21:59,1.4,0.0,0.1,0.0,0.0,0.0,1.3,0.0
1486,STATEN ISLAND,2021,22:00 - 22:59,1.5,0.0,0.1,0.0,0.1,0.0,1.3,0.0
1487,STATEN ISLAND,2021,23:00 - 23:59,1.9,0.0,0.0,0.0,0.0,0.0,1.8,0.0
1488,STATEN ISLAND,2022,00:00 - 00:59,1.3,0.0,0.2,0.0,0.0,0.0,1.0,0.0
1489,STATEN ISLAND,2022,01:00 - 01:59,1.3,0.0,0.0,0.0,0.1,0.0,1.2,0.0
1490,STATEN ISLAND,2022,02:00 - 02:59,1.3,0.0,0.1,0.0,0.0,0.0,1.2,0.0
1491,STATEN ISLAND,2022,03:00 - 03:59,1.5,0.0,0.2,0.0,0.0,0.0,1.3,0.0
1492,STATEN ISLAND,2022,04:00 - 04:59,1.2,0.0,0.0,0.0,0.0,0.0,1.2,0.0
1493,STATEN ISLAND,2022,05:00 - 05:59,1.1,0.0,0.1,0.0,0.2,0.0,0.8,0.0
1494,STATEN ISLAND,2022,06:00 - 06:59,1.3,0.0,0.2,0.0,0.0,0.0,1.1,0.0
1495,STATEN ISLAND,2022,07:00 - 07:59,1.3,0.0,0.5,0.0,0.0,0.0,0.8,0.0
1496,STATEN ISLAND,2022,08:00 - 08:59,1.3,0.0,0.1,0.0,0.1,0.0,1.0,0.0
1497,STATEN ISLAND,2022,09:00 - 09:59,1.3,0.0,0.2,0.0,0.0,0.0,1.1,0.0
1498,STATEN ISLAND,2022,10:00 - 10:59,1.6,0.0,0.3,0.0,0.0,0.0,1.2,0.0
1499,STATEN ISLAND,2022,11:00 - 11:59,1.3,0.0,0.2,0.0,0.0,0.0,1.1,0.0
1500,STATEN ISLAND,2022,12:00 - 12:59,1.3,0.0,0.2,0.0,0.0,0.0,1.0,0.0
1501,STATEN ISLAND,2022,13:00 - 13:59,1.3,0.0,0.1,0.0,0.1,0.0,1.1,0.0
1502,STATEN ISLAND,2022,14:00 - 14:59,1.3,0.0,0.3,0.0,0.0,0.0,0.9,0.0
1503,STATEN ISLAND,2022,15:00 - 15:59,1.4,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1504,STATEN ISLAND,2022,16:00 - 16:59,1.4,0.0,0.2,0.0,0.1,0.0,1.1,0.0
1505,STATEN ISLAND,2022,17:00 - 17:59,1.3,0.0,0.3,0.0,0.0,0.0,1.0,0.0
1506,STATEN ISLAND,2022,18:00 - 18:59,1.4,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1507,STATEN ISLAND,2022,19:00 - 19:59,1.2,0.0,0.2,0.0,0.0,0.0,0.9,0.0
1508,STATEN ISLAND,2022,20:00 - 20:59,1.3,0.1,0.2,0.0,0.0,0.0,1.1,0.1
1509,STATEN ISLAND,2022,21:00 - 21:59,1.4,0.0,0.1,0.0,0.0,0.0,1.2,0.0
1510,STATEN ISLAND,2022,22:00 - 22:59,1.5,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1511,STATEN ISLAND,2022,23:00 - 23:59,1.7,0.0,0.0,0.0,0.1,0.0,1.6,0.0
1512,STATEN ISLAND,2023,00:00 - 00:59,1.3,0.0,0.1,0.0,0.0,0.0,1.2,0.0
1513,STATEN ISLAND,2023,01:00 - 01:59,1.7,0.0,0.2,0.0,0.0,0.0,1.5,0.0
1514,STATEN ISLAND,2023,02:00 - 02:59,1.2,0.0,0.2,0.0,0.0,0.0,1.0,0.0
1515,STATEN ISLAND,2023,03:00 - 03:59,1.1,0.0,0.0,0.0,0.1,0.0,1.0,0.0
1516,STATEN ISLAND,2023,04:00 - 04:59,1.1,0.0,0.0,0.0,0.0,0.0,1.1,0.0
1517,STATEN ISLAND,2023,05:00 - 05:59,1.5,0.0,0.0,0.0,0.0,0.0,1.4,0.0
1518,STATEN ISLAND,2023,06:00 - 06:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
1519,STATEN ISLAND,2023,07:00 - 07:59,1.2,0.0,0.3,0.0,0.0,0.0,0.9,0.0
1520,STATEN ISLAND,2023,08:00 - 08:59,1.3,0.0,0.2,0.0,0.1,0.0,1.1,0.0
1521,STATEN ISLAND,2023,09:00 - 09:59,1.2,0.0,0.1,0.0,0.0,0.0,1.0,0.0
1522,STATEN ISLAND,2023,10:00 - 10:59,1.4,0.0,0.1,0.0,0.0,0.0,1.3,0.0
1523,STATEN ISLAND,2023,11:00 - 11:59,1.2,0.0,0.1,0.0,0.0,0.0,1.0,0.0
1524,STATEN ISLAND,2023,12:00 - 12:59,1.5,0.0,0.3,0.0,0.0,0.0,1.2,0.0
1525,STATEN ISLAND,2023,13:00 - 13:59,1.2,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1526,STATEN ISLAND,2023,14:00 - 14:59,1.2,0.0,0.3,0.0,0.1,0.0,0.8,0.0
1527,STATEN ISLAND,2023,15:00 - 15:59,1.3,0.0,0.1,0.0,0.1,0.0,1.1,0.0
1528,STATEN ISLAND,2023,16:00 - 16:59,1.3,0.0,0.2,0.0,0.1,0.0,1.1,0.0
1529,STATEN ISLAND,2023,17:00 - 17:59,1.5,0.0,0.2,0.0,0.0,0.0,1.3,0.0
1530,STATEN ISLAND,2023,18:00 - 18:59,1.4,0.0,0.1,0.0,0.1,0.0,1.2,0.0
1531,STATEN ISLAND,2023,19:00 - 19:59,1.3,0.0,0.4,0.0,0.0,0.0,0.9,0.0
1532,STATEN ISLAND,2023,20:00 - 20:59,1.7,0.0,0.3,0.0,0.1,0.0,1.3,0.0
1533,STATEN ISLAND,2023,21:00 - 21:59,1.6,0.0,0.2,0.0,0.1,0.0,1.3,0.0
1534,STATEN ISLAND,2023,22:00 - 22:59,1.4,0.0,0.2,0.0,0.1,0.0,1.1,0.0
1535,STATEN ISLAND,2023,23:00 - 23:59,1.3,0.0,0.1,0.0,0.1,0.0,1.1,0.0
1536,STATEN ISLAND,2024,00:00 - 00:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1537,STATEN ISLAND,2024,01:00 - 01:59,1.0,0.0,0.4,0.0,0.2,0.0,0.4,0.0
1538,STATEN ISLAND,2024,02:00 - 02:59,1.2,0.0,0.0,0.0,0.0,0.0,1.2,0.0
1539,STATEN ISLAND,2024,03:00 - 03:59,1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0
1540,STATEN ISLAND,2024,04:00 - 04:59,1.2,0.0,0.0,0.0,0.0,0.0,1.2,0.0
1541,STATEN ISLAND,2024,05:00 - 05:59,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1542,STATEN ISLAND,2024,06:00 - 06:59,1.3,0.0,0.3,0.0,0.1,0.0,1.0,0.0
1543,STATEN ISLAND,2024,07:00 - 07:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1544,STATEN ISLAND,2024,08:00 - 08:59,1.3,0.0,0.3,0.0,0.0,0.0,1.0,0.0
1545,STATEN ISLAND,2024,09:00 - 09:59,1.2,0.0,0.2,0.0,0.0,0.0,1.1,0.0
1546,STATEN ISLAND,2024,10:00 - 10:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1547,STATEN ISLAND,2024,11:00 - 11:59,1.3,0.0,0.2,0.0,0.0,0.0,1.0,0.0
1548,STATEN ISLAND,2024,12:00 - 12:59,1.4,0.0,0.2,0.0,0.1,0.0,1.1,0.0
1549,STATEN ISLAND,2024,13:00 - 13:59,1.4,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1550,STATEN ISLAND,2024,14:00 - 14:59,1.4,0.0,0.2,0.0,0.0,0.0,1.2,0.0
1551,STATEN ISLAND,2024,15:00 - 15:59,1.2,0.0,0.3,0.0,0.1,0.0,0.9,0.0
1552,STATEN ISLAND,2024,16:00 - 16:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
1553,STATEN ISLAND,2024,17:00 - 17:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
1554,STATEN ISLAND,2024,18:00 - 18:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1555,STATEN ISLAND,2024,19:00 - 19:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
1556,STATEN ISLAND,2024,20:00 - 20:59,1.5,0.0,0.2,0.0,0.1,0.0,1.2,0.0
1557,STATEN ISLAND,2024,21:00 - 21:59,1.4,0.0,0.1,0.0,0.1,0.0,1.2,0.0
1558,STATEN ISLAND,2024,22:00 - 22:59,1.3,0.0,0.1,0.0,0.2,0.0,1.0,0.0
1559,STATEN ISLAND,2024,23:00 - 23:59,1.6,0.0,0.1,0.0,0.0,0.0,1.4,0.0
