,borough,year,month,vehicle,total_injured,total_killed,pedestrians_injured,pedestrians_killed,cyclist_injured,cyclist_killed,motorist_injured,motorist_killed
2650,Queens,2012,7,motorcycle,4,0,1,0,0,0,3,0
2651,Queens,2012,7,other,76,0,17,0,15,0,44,0
2652,Queens,2012,7,passenger vehicle,608,0,104,0,42,0,462,0
2653,Queens,2012,7,suv,201,5,30,0,19,0,152,5
2654,Queens,2012,7,taxi,3,0,2,0,0,0,1,0
2655,Queens,2012,7,van,14,0,0,0,4,0,10,0
2656,Queens,2012,8,motorcycle,22,0,3,0,0,0,19,0
2657,Queens,2012,8,other,82,0,24,0,7,0,51,0
2658,Queens,2012,8,passenger vehicle,574,0,90,0,42,0,442,0
2659,Queens,2012,8,suv,232,0,32,0,22,0,178,0
2660,Queens,2012,8,taxi,21,0,1,0,4,0,16,0
2661,Queens,2012,8,van,27,0,8,0,6,0,13,0
2662,Queens,2012,9,motorcycle,19,0,3,0,1,0,15,0
2663,Queens,2012,9,other,86,0,26,0,12,0,48,0
2664,Queens,2012,9,passenger vehicle,588,0,115,0,48,0,425,0
2665,Queens,2012,9,suv,194,0,32,0,21,0,141,0
2666,Queens,2012,9,taxi,9,0,1,0,3,0,5,0
2667,Queens,2012,9,van,18,0,1,0,3,0,14,0
2668,Queens,2012,10,motorcycle,7,0,0,0,0,0,7,0
2669,Queens,2012,10,other,104,0,37,0,12,0,55,0
2670,Queens,2012,10,passenger vehicle,597,0,126,0,32,0,439,0
2671,Queens,2012,10,suv,207,0,40,0,10,0,157,0
2672,Queens,2012,10,taxi,15,0,1,0,0,0,14,0
2673,Queens,2012,10,van,20,0,7,0,1,0,12,0
2674,Queens,2012,11,motorcycle,7,0,0,0,0,0,7,0
2675,Queens,2012,11,other,104,1,44,0,8,0,52,1
2676,Queens,2012,11,passenger vehicle,529,1,118,0,36,0,375,1
2677,Queens,2012,11,suv,184,0,40,0,13,0,131,0
2678,Queens,2012,11,taxi,14,0,2,0,6,0,6,0
2679,Queens,2012,11,van,21,0,7,0,1,0,13,0
2680,Queens,2012,12,motorcycle,4,0,0,0,0,0,4,0
2681,Queens,2012,12,other,95,1,40,0,2,0,53,1
2682,Queens,2012,12,passenger vehicle,551,0,133,0,23,0,395,0
2683,Queens,2012,12,suv,239,0,75,0,9,0,155,0
2684,Queens,2012,12,taxi,12,0,2,0,0,0,10,0
2685,Queens,2012,12,van,16,0,10,0,0,0,6,0
2686,Queens,2013,1,motorcycle,7,0,2,0,0,0,5,0
2687,Queens,2013,1,other,81,0,30,0,5,0,46,0
2688,Queens,2013,1,passenger vehicle,526,0,160,0,23,0,343,0
2689,Queens,2013,1,suv,179,0,41,0,7,0,131,0
2690,Queens,2013,1,taxi,13,0,5,0,0,0,8,0
2691,Queens,2013,1,van,13,0,8,0,1,0,4,0
2692,Queens,2013,2,other,72,0,34,0,7,0,31,0
2693,Queens,2013,2,passenger vehicle,373,1,84,1,14,0,275,0
2694,Queens,2013,2,suv,145,0,54,0,6,0,85,0
2695,Queens,2013,2,taxi,7,0,3,0,0,0,4,0
2696,Queens,2013,2,van,26,0,5,0,0,0,21,0
2697,Queens,2013,3,motorcycle,2,0,0,0,0,0,2,0
2698,Queens,2013,3,other,66,0,21,0,4,0,41,0
2699,Queens,2013,3,passenger vehicle,552,0,109,0,32,0,411,0
2700,Queens,2013,3,suv,212,1,47,1,10,0,155,0
2701,Queens,2013,3,taxi,10,0,4,0,2,0,4,0
2702,Queens,2013,3,van,22,0,7,0,0,0,15,0
2703,Queens,2013,4,motorcycle,5,0,0,0,0,0,5,0
2704,Queens,2013,4,other,82,1,24,1,13,0,45,0
2705,Queens,2013,4,passenger vehicle,564,1,97,1,36,0,431,0
2706,Queens,2013,4,suv,176,0,33,0,6,0,137,0
2707,Queens,2013,4,taxi,13,0,3,0,2,0,8,0
2708,Queens,2013,4,van,20,0,4,0,1,0,15,0
2709,Queens,2013,5,motorcycle,19,0,3,0,0,0,16,0
2710,Queens,2013,5,other,125,0,37,0,14,0,74,0
2711,Queens,2013,5,passenger vehicle,581,0,88,0,38,0,455,0
2712,Queens,2013,5,suv,250,0,37,0,13,0,200,0
2713,Queens,2013,5,taxi,22,0,2,0,4,0,16,0
2714,Queens,2013,5,van,18,0,3,0,1,0,14,0
2715,Queens,2013,6,motorcycle,16,0,2,0,0,0,14,0
2716,Queens,2013,6,other,67,0,23,0,8,0,36,0
2717,Queens,2013,6,passenger vehicle,623,0,100,0,58,0,465,0
2718,Queens,2013,6,suv,220,0,33,0,28,0,159,0
2719,Queens,2013,6,taxi,7,0,2,0,0,0,5,0
2720,Queens,2013,6,van,17,0,5,0,4,0,8,0
2721,Queens,2013,7,motorcycle,9,1,0,0,1,0,8,1
2722,Queens,2013,7,other,82,0,19,0,9,0,54,0
2723,Queens,2013,7,passenger vehicle,606,1,87,0,43,0,476,1
2724,Queens,2013,7,suv,238,0,40,0,11,0,187,0
2725,Queens,2013,7,taxi,12,0,1,0,3,0,8,0
2726,Queens,2013,7,van,20,0,5,0,1,0,14,0
2727,Queens,2013,8,motorcycle,19,1,1,0,0,0,18,1
2728,Queens,2013,8,other,81,0,27,0,12,0,42,0
2729,Queens,2013,8,passenger vehicle,590,2,89,0,56,0,445,2
2730,Queens,2013,8,suv,195,0,33,0,16,0,146,0
2731,Queens,2013,8,taxi,12,0,2,0,2,0,8,0
2732,Queens,2013,8,van,25,0,7,0,2,0,16,0
2733,Queens,2013,9,motorcycle,22,2,3,0,0,0,19,2
2734,Queens,2013,9,other,78,0,30,0,13,0,35,0
2735,Queens,2013,9,passenger vehicle,637,0,135,0,51,0,451,0
2736,Queens,2013,9,suv,206,0,40,0,20,0,146,0
2737,Queens,2013,9,taxi,13,0,3,0,0,0,10,0
2738,Queens,2013,9,van,22,0,2,0,4,0,16,0
2739,Queens,2013,10,motorcycle,12,0,0,0,0,0,12,0
2740,Queens,2013,10,other,88,0,33,0,10,0,45,0
2741,Queens,2013,10,passenger vehicle,582,0,121,0,38,0,423,0
2742,Queens,2013,10,suv,224,0,50,0,15,0,159,0
2743,Queens,2013,10,taxi,13,0,1,0,1,0,11,0
2744,Queens,2013,10,van,22,0,5,0,0,0,17,0
2745,Queens,2013,11,motorcycle,8,0,1,0,0,0,7,0
2746,Queens,2013,11,other,103,0,47,0,13,0,43,0
2747,Queens,2013,11,passenger vehicle,520,3,113,2,24,0,383,1
2748,Queens,2013,11,suv,219,1,62,1,6,0,151,0
2749,Queens,2013,11,taxi,7,0,1,0,1,0,5,0
2750,Queens,2013,11,van,18,0,6,0,2,0,10,0
2751,Queens,2013,12,motorcycle,4,0,1,0,0,0,3,0
2752,Queens,2013,12,other,77,0,44,0,5,0,28,0
2753,Queens,2013,12,passenger vehicle,540,1,135,0,15,0,390,1
2754,Queens,2013,12,suv,209,0,53,0,10,0,146,0
2755,Queens,2013,12,taxi,22,0,6,0,0,0,16,0
2756,Queens,2013,12,van,13,0,9,0,0,0,4,0
2757,Queens,2014,1,bus,13,0,6,0,0,0,7,0
2758,Queens,2014,1,motorcycle,1,0,0,0,0,0,1,0
2759,Queens,2014,1,other,90,0,32,0,6,0,52,0
2760,Queens,2014,1,passenger vehicle,437,0,128,0,12,0,297,0
2761,Queens,2014,1,suv,192,0,59,0,5,0,128,0
2762,Queens,2014,1,van,15,0,4,0,1,0,10,0
2763,Queens,2014,2,bus,29,0,6,0,0,0,23,0
2764,Queens,2014,2,motorcycle,3,0,0,0,0,0,3,0
2765,Queens,2014,2,other,77,0,29,0,1,0,47,0
2766,Queens,2014,2,passenger vehicle,316,0,80,0,5,0,231,0
2767,Queens,2014,2,suv,154,0,35,0,4,0,115,0
2768,Queens,2014,2,van,18,0,4,0,1,0,13,0
2769,Queens,2014,3,bus,7,0,4,0,0,0,3,0
2770,Queens,2014,3,motorcycle,5,0,0,0,0,0,5,0
2771,Queens,2014,3,other,68,0,27,0,2,0,39,0
2772,Queens,2014,3,passenger vehicle,456,1,95,0,16,0,345,1
2773,Queens,2014,3,suv,189,0,54,0,14,0,121,0
2774,Queens,2014,3,van,24,0,6,0,0,0,18,0
2775,Queens,2014,4,bus,11,0,4,0,0,0,7,0
2776,Queens,2014,4,motorcycle,9,0,0,0,0,0,9,0
2777,Queens,2014,4,other,71,0,31,0,8,0,32,0
2778,Queens,2014,4,passenger vehicle,468,4,75,0,33,0,360,4
2779,Queens,2014,4,suv,195,0,40,0,13,0,142,0
2780,Queens,2014,4,van,14,0,3,0,0,0,11,0
2781,Queens,2014,5,bus,18,0,4,0,1,0,13,0
2782,Queens,2014,5,motorcycle,10,0,0,0,0,0,10,0
2783,Queens,2014,5,other,92,0,42,0,11,0,39,0
2784,Queens,2014,5,passenger vehicle,522,0,80,0,31,0,411,0
2785,Queens,2014,5,suv,218,0,36,0,19,0,163,0
2786,Queens,2014,5,van,34,0,3,0,2,0,29,0
2787,Queens,2014,6,bus,15,0,1,0,1,0,13,0
2788,Queens,2014,6,motorcycle,14,0,0,0,1,0,13,0
2789,Queens,2014,6,other,72,0,25,0,12,0,35,0
2790,Queens,2014,6,passenger vehicle,599,0,105,0,37,0,457,0
2791,Queens,2014,6,suv,194,0,43,0,19,0,132,0
2792,Queens,2014,6,van,30,0,7,0,4,0,19,0
2793,Queens,2014,7,bus,16,0,1,0,2,0,13,0
2794,Queens,2014,7,motorcycle,9,0,0,0,0,0,9,0
2795,Queens,2014,7,other,97,0,32,0,20,0,45,0
2796,Queens,2014,7,passenger vehicle,554,3,71,1,61,0,422,2
2797,Queens,2014,7,suv,212,0,35,0,25,0,152,0
2798,Queens,2014,7,van,11,0,4,0,3,0,4,0
2799,Queens,2014,8,bus,16,0,4,0,1,0,11,0
2800,Queens,2014,8,motorcycle,19,0,0,0,0,0,19,0
2801,Queens,2014,8,other,109,0,35,0,13,0,61,0
2802,Queens,2014,8,passenger vehicle,494,0,67,0,47,0,380,0
2803,Queens,2014,8,suv,195,0,28,0,21,0,146,0
2804,Queens,2014,8,van,18,0,4,0,4,0,10,0
2805,Queens,2014,9,bus,16,0,5,0,2,0,9,0
2806,Queens,2014,9,motorcycle,18,0,0,0,1,0,17,0
2807,Queens,2014,9,other,96,0,26,0,19,0,51,0
2808,Queens,2014,9,passenger vehicle,433,2,69,0,36,0,328,2
2809,Queens,2014,9,suv,214,0,37,0,27,0,150,0
2810,Queens,2014,9,van,24,0,2,0,1,0,21,0
2811,Queens,2014,10,bus,7,0,1,0,0,0,6,0
2812,Queens,2014,10,motorcycle,9,0,0,0,0,0,9,0
2813,Queens,2014,10,other,96,0,35,0,9,0,52,0
2814,Queens,2014,10,passenger vehicle,566,0,102,0,40,0,424,0
2815,Queens,2014,10,suv,301,0,57,0,26,0,218,0
2816,Queens,2014,10,van,20,0,4,0,0,0,16,0
2817,Queens,2014,11,bus,4,0,2,0,0,0,2,0
2818,Queens,2014,11,motorcycle,8,0,0,0,0,0,8,0
2819,Queens,2014,11,other,95,0,42,0,8,0,45,0
2820,Queens,2014,11,passenger vehicle,561,0,111,0,40,0,410,0
2821,Queens,2014,11,suv,234,0,77,0,12,0,145,0
2822,Queens,2014,11,van,13,1,5,1,0,0,8,0
2823,Queens,2014,12,bus,14,0,3,0,0,0,11,0
2824,Queens,2014,12,motorcycle,9,0,0,0,1,0,8,0
2825,Queens,2014,12,other,87,0,51,0,6,0,30,0
2826,Queens,2014,12,passenger vehicle,499,1,135,0,18,0,346,1
2827,Queens,2014,12,suv,209,0,66,0,7,0,135,0
2828,Queens,2014,12,van,33,0,5,0,1,0,27,0
2829,Queens,2015,1,other,81,0,39,0,2,0,40,0
2830,Queens,2015,1,passenger vehicle,420,1,95,0,8,0,317,1
2831,Queens,2015,1,suv,182,0,43,0,3,0,136,0
2832,Queens,2015,1,taxi,18,0,0,0,0,0,18,0
2833,Queens,2015,1,van,18,0,8,0,1,0,9,0
2834,Queens,2015,2,motorcycle,1,0,0,0,0,0,1,0
2835,Queens,2015,2,other,63,0,20,0,2,0,41,0
2836,Queens,2015,2,passenger vehicle,292,0,55,0,12,0,225,0
2837,Queens,2015,2,suv,136,0,23,0,2,0,111,0
2838,Queens,2015,2,taxi,5,0,2,0,0,0,3,0
2839,Queens,2015,2,van,9,0,1,0,0,0,8,0
2840,Queens,2015,3,motorcycle,3,0,0,0,0,0,3,0
2841,Queens,2015,3,other,80,0,28,0,4,0,48,0
2842,Queens,2015,3,passenger vehicle,446,0,73,0,18,0,355,0
2843,Queens,2015,3,suv,217,0,53,0,4,0,160,0
2844,Queens,2015,3,taxi,16,0,3,0,0,0,13,0
2845,Queens,2015,3,van,14,0,4,0,1,0,9,0
2846,Queens,2015,4,motorcycle,11,0,0,0,0,0,11,0
2847,Queens,2015,4,other,96,0,23,0,13,0,60,0
2848,Queens,2015,4,passenger vehicle,401,0,67,0,22,0,312,0
2849,Queens,2015,4,suv,187,0,37,0,14,0,136,0
2850,Queens,2015,4,taxi,11,0,2,0,2,0,7,0
2851,Queens,2015,4,van,20,0,3,0,3,0,14,0
2852,Queens,2015,5,motorcycle,15,0,0,0,0,0,15,0
2853,Queens,2015,5,other,88,0,21,0,5,0,62,0
2854,Queens,2015,5,passenger vehicle,624,1,72,0,53,0,499,1
2855,Queens,2015,5,suv,224,0,42,0,17,0,165,0
2856,Queens,2015,5,taxi,16,0,2,0,1,0,13,0
2857,Queens,2015,5,van,16,0,3,0,2,0,11,0
2858,Queens,2015,6,motorcycle,7,0,1,0,0,0,6,0
2859,Queens,2015,6,other,80,0,23,0,17,0,40,0
2860,Queens,2015,6,passenger vehicle,606,0,70,0,51,0,485,0
2861,Queens,2015,6,suv,302,0,37,0,18,0,247,0
2862,Queens,2015,6,taxi,16,0,2,0,1,0,13,0
2863,Queens,2015,6,van,26,0,3,0,1,0,22,0
2864,Queens,2015,7,motorcycle,15,0,1,0,0,0,14,0
2865,Queens,2015,7,other,88,0,22,0,20,0,46,0
2866,Queens,2015,7,passenger vehicle,572,0,87,0,57,0,428,0
2867,Queens,2015,7,suv,245,4,35,0,29,0,181,4
2868,Queens,2015,7,taxi,20,0,4,0,4,0,12,0
2869,Queens,2015,7,van,26,0,5,0,3,0,18,0
2870,Queens,2015,8,motorcycle,27,0,1,0,0,0,26,0
2871,Queens,2015,8,other,76,0,14,0,27,0,35,0
2872,Queens,2015,8,passenger vehicle,517,0,61,0,55,0,401,0
2873,Queens,2015,8,suv,266,1,47,0,27,0,192,1
2874,Queens,2015,8,taxi,23,0,0,0,4,0,19,0
2875,Queens,2015,8,van,23,0,4,0,1,0,18,0
2876,Queens,2015,9,motorcycle,13,0,1,0,1,0,11,0
2877,Queens,2015,9,other,93,0,27,0,13,0,53,0
2878,Queens,2015,9,passenger vehicle,509,0,75,0,50,0,384,0
2879,Queens,2015,9,suv,267,0,46,0,28,0,193,0
2880,Queens,2015,9,taxi,12,0,5,0,1,0,6,0
2881,Queens,2015,9,van,26,0,3,0,2,0,21,0
2882,Queens,2015,10,motorcycle,10,0,1,0,1,0,8,0
2883,Queens,2015,10,other,120,0,44,0,10,0,66,0
2884,Queens,2015,10,passenger vehicle,592,0,114,0,27,0,451,0
2885,Queens,2015,10,suv,259,1,70,1,20,0,169,0
2886,Queens,2015,10,taxi,20,0,6,0,1,0,13,0
2887,Queens,2015,10,van,22,0,7,0,1,0,14,0
2888,Queens,2015,11,motorcycle,14,0,1,0,0,0,13,0
2889,Queens,2015,11,other,81,0,30,0,12,0,39,0
2890,Queens,2015,11,passenger vehicle,546,0,112,0,37,0,397,0
2891,Queens,2015,11,suv,201,0,60,0,12,0,129,0
2892,Queens,2015,11,taxi,23,0,5,0,0,0,18,0
2893,Queens,2015,11,van,23,0,9,0,1,0,13,0
2894,Queens,2015,12,motorcycle,6,0,0,0,0,0,6,0
2895,Queens,2015,12,other,78,0,49,0,8,0,21,0
2896,Queens,2015,12,passenger vehicle,573,1,119,0,28,0,426,1
2897,Queens,2015,12,suv,239,0,68,0,5,0,166,0
2898,Queens,2015,12,taxi,16,0,3,0,1,0,12,0
2899,Queens,2015,12,van,22,0,3,0,0,0,19,0
2900,Queens,2016,1,other,120,0,45,0,7,0,68,0
2901,Queens,2016,1,passenger vehicle,390,0,84,0,14,0,292,0
2902,Queens,2016,1,sedan,2,0,2,0,0,0,0,0
2903,Queens,2016,1,suv,224,0,65,0,6,0,153,0
2904,Queens,2016,1,truck,9,0,3,0,1,0,5,0
2905,Queens,2016,2,bike,1,0,0,0,1,0,0,0
2906,Queens,2016,2,other,97,0,41,0,6,0,50,0
2907,Queens,2016,2,passenger vehicle,395,1,95,0,7,0,293,1
2908,Queens,2016,2,suv,200,0,57,0,6,0,137,0
2909,Queens,2016,2,truck,9,0,3,0,0,0,6,0
2910,Queens,2016,3,bike,3,0,1,0,2,0,0,0
2911,Queens,2016,3,other,75,0,25,0,4,0,46,0
2912,Queens,2016,3,passenger vehicle,190,0,36,0,9,0,145,0
2913,Queens,2016,3,sedan,115,0,17,0,4,0,96,0
2914,Queens,2016,3,suv,160,0,31,0,12,0,117,0
2915,Queens,2016,3,truck,4,0,1,0,0,0,3,0
2916,Queens,2016,4,bike,5,0,2,0,3,0,0,0
2917,Queens,2016,4,other,18,0,5,0,2,0,11,0
2918,Queens,2016,4,sedan,166,0,20,0,5,0,140,0
2919,Queens,2016,4,suv,98,0,22,0,7,0,69,0
2920,Queens,2016,4,truck,5,0,1,0,0,0,4,0
2921,Queens,2016,5,bike,20,0,5,0,14,0,1,0
2922,Queens,2016,5,other,76,0,7,0,2,0,67,0
2923,Queens,2016,5,sedan,502,1,65,0,21,0,416,1
2924,Queens,2016,5,suv,294,0,55,0,25,0,214,0
2925,Queens,2016,5,truck,18,0,5,0,0,0,13,0
2926,Queens,2016,6,bike,17,0,0,0,17,0,0,0
2927,Queens,2016,6,other,56,0,6,0,3,0,47,0
2928,Queens,2016,6,passenger vehicle,1,0,0,0,0,0,1,0
2929,Queens,2016,6,sedan,520,0,89,0,28,0,403,0
2930,Queens,2016,6,suv,333,0,41,0,20,0,272,0
2931,Queens,2016,6,truck,24,0,5,0,3,0,16,0
2932,Queens,2016,7,bike,22,0,2,0,20,0,0,0
2933,Queens,2016,7,other,71,0,12,0,8,0,51,0
2934,Queens,2016,7,sedan,549,0,52,0,30,0,467,0
2935,Queens,2016,7,suv,287,2,39,0,18,0,230,2
2936,Queens,2016,7,truck,28,0,2,0,1,0,25,0
2937,Queens,2016,8,bike,24,0,1,0,23,0,0,0
2938,Queens,2016,8,other,75,0,9,0,5,0,61,0
2939,Queens,2016,8,sedan,452,0,50,0,36,0,366,0
2940,Queens,2016,8,suv,297,2,44,2,24,0,229,0
2941,Queens,2016,8,truck,38,0,3,0,1,0,34,0
2942,Queens,2016,9,bike,27,0,1,0,24,0,2,0
2943,Queens,2016,9,other,59,0,10,0,3,0,46,0
2944,Queens,2016,9,sedan,497,1,63,0,32,0,402,1
2945,Queens,2016,9,suv,306,0,52,0,21,0,233,0
2946,Queens,2016,9,truck,24,0,4,0,1,0,19,0
2947,Queens,2016,10,bike,16,0,2,0,14,0,0,0
2948,Queens,2016,10,other,31,0,9,0,1,0,21,0
2949,Queens,2016,10,sedan,457,0,82,0,26,0,349,0
2950,Queens,2016,10,suv,316,0,78,0,26,0,212,0
2951,Queens,2016,10,truck,33,0,10,0,0,0,23,0
2952,Queens,2016,11,bike,12,0,2,0,10,0,0,0
2953,Queens,2016,11,other,67,0,8,0,2,0,57,0
2954,Queens,2016,11,sedan,488,0,94,0,25,0,369,0
2955,Queens,2016,11,suv,321,0,88,0,18,0,215,0
2956,Queens,2016,11,truck,26,0,8,0,2,0,16,0
2957,Queens,2016,12,bike,10,0,2,0,8,0,0,0
2958,Queens,2016,12,other,51,0,10,0,6,0,35,0
2959,Queens,2016,12,sedan,444,0,91,0,14,0,339,0
2960,Queens,2016,12,suv,294,0,70,0,4,0,221,0
2961,Queens,2016,12,truck,24,0,10,0,3,0,11,0
2962,Queens,2017,1,bike,13,0,2,0,11,0,0,0
2963,Queens,2017,1,other,23,0,2,0,0,0,21,0
2964,Queens,2017,1,sedan,380,0,84,0,7,0,289,0
2965,Queens,2017,1,suv,264,0,86,0,12,0,165,0
2966,Queens,2017,1,taxi,18,0,3,0,2,0,13,0
2967,Queens,2017,1,truck,28,0,6,0,1,0,21,0
2968,Queens,2017,2,bike,10,0,3,0,7,0,0,0
2969,Queens,2017,2,other,25,0,3,0,0,0,22,0
2970,Queens,2017,2,sedan,347,0,59,0,15,0,272,0
2971,Queens,2017,2,suv,227,0,58,0,5,0,164,0
2972,Queens,2017,2,taxi,22,0,3,0,2,0,17,0
2973,Queens,2017,2,truck,19,0,3,0,1,0,15,0
2974,Queens,2017,3,bike,12,0,2,0,10,0,0,0
2975,Queens,2017,3,other,22,0,6,0,1,0,14,0
2976,Queens,2017,3,sedan,355,1,72,0,6,0,277,1
2977,Queens,2017,3,suv,304,0,75,0,11,0,217,0
2978,Queens,2017,3,taxi,14,0,4,0,1,0,9,0
2979,Queens,2017,3,truck,23,0,8,0,1,0,14,0
2980,Queens,2017,4,bike,19,0,3,0,16,0,0,0
2981,Queens,2017,4,other,28,0,4,0,0,0,24,0
2982,Queens,2017,4,sedan,348,0,56,0,10,0,282,0
2983,Queens,2017,4,suv,258,0,49,0,15,0,194,0
2984,Queens,2017,4,taxi,19,0,2,0,2,0,15,0
2985,Queens,2017,4,truck,19,0,4,0,3,0,12,0
2986,Queens,2017,5,bike,18,0,3,0,14,0,0,0
2987,Queens,2017,5,other,48,0,1,0,0,0,47,0
2988,Queens,2017,5,sedan,450,0,63,0,27,0,360,0
2989,Queens,2017,5,suv,368,0,57,0,24,0,287,0
2990,Queens,2017,5,taxi,18,0,4,0,1,0,13,0
2991,Queens,2017,5,truck,21,0,6,0,5,0,10,0
2992,Queens,2017,6,bike,31,0,2,0,29,0,0,0
2993,Queens,2017,6,other,52,1,5,0,3,0,44,1
2994,Queens,2017,6,sedan,473,2,55,0,32,0,386,2
2995,Queens,2017,6,suv,332,0,48,0,25,0,259,0
2996,Queens,2017,6,taxi,13,0,4,0,1,0,8,0
2997,Queens,2017,6,truck,24,0,2,0,2,0,20,0
2998,Queens,2017,7,bike,22,0,2,0,20,0,0,0
2999,Queens,2017,7,other,44,0,7,0,1,0,36,0
3000,Queens,2017,7,sedan,481,0,40,0,38,0,403,0
3001,Queens,2017,7,suv,274,0,47,0,27,0,200,0
3002,Queens,2017,7,taxi,18,0,4,0,2,0,12,0
3003,Queens,2017,7,truck,32,0,9,0,3,0,20,0
3004,Queens,2017,8,bike,34,0,5,0,28,0,1,0
3005,Queens,2017,8,other,42,0,5,0,0,0,37,0
3006,Queens,2017,8,sedan,420,0,40,0,19,0,361,0
3007,Queens,2017,8,suv,283,0,51,0,18,0,214,0
3008,Queens,2017,8,taxi,22,0,3,0,0,0,19,0
3009,Queens,2017,8,truck,27,0,5,0,4,0,18,0
3010,Queens,2017,9,bike,40,0,4,0,36,0,0,0
3011,Queens,2017,9,other,54,4,6,2,2,0,46,2
3012,Queens,2017,9,sedan,399,0,67,0,25,0,304,0
3013,Queens,2017,9,suv,268,0,34,0,21,0,213,0
3014,Queens,2017,9,taxi,15,0,1,0,0,0,14,0
3015,Queens,2017,9,truck,30,0,6,0,1,0,23,0
3016,Queens,2017,10,bike,24,0,5,0,19,0,0,0
3017,Queens,2017,10,other,49,0,10,0,4,0,35,0
3018,Queens,2017,10,sedan,393,0,79,0,11,0,303,0
3019,Queens,2017,10,suv,286,0,78,0,13,0,195,0
3020,Queens,2017,10,taxi,12,0,5,0,1,0,6,0
3021,Queens,2017,10,truck,26,0,5,0,1,0,20,0
3022,Queens,2017,11,bike,22,0,1,0,21,0,0,0
3023,Queens,2017,11,other,33,0,6,0,0,0,26,0
3024,Queens,2017,11,sedan,384,0,82,0,9,0,293,0
3025,Queens,2017,11,suv,331,1,75,0,9,0,247,1
3026,Queens,2017,11,taxi,17,0,4,0,0,0,13,0
3027,Queens,2017,11,truck,22,0,5,0,1,0,16,0
3028,Queens,2017,12,bike,21,0,1,0,20,0,0,0
3029,Queens,2017,12,other,27,0,3,0,1,0,23,0
3030,Queens,2017,12,sedan,419,1,90,1,7,0,321,0
3031,Queens,2017,12,suv,333,0,71,0,9,0,253,0
3032,Queens,2017,12,taxi,22,0,6,0,2,0,14,0
3033,Queens,2017,12,truck,28,0,2,0,2,0,24,0
3034,Queens,2018,1,bike,14,0,2,0,12,0,0,0
3035,Queens,2018,1,other,34,0,11,0,0,0,23,0
3036,Queens,2018,1,sedan,318,1,58,0,3,0,257,1
3037,Queens,2018,1,suv,308,0,76,0,11,0,221,0
3038,Queens,2018,1,taxi,19,0,3,0,1,0,15,0
3039,Queens,2018,1,truck,20,0,7,0,1,0,12,0
3040,Queens,2018,2,bike,3,0,1,0,2,0,0,0
3041,Queens,2018,2,other,22,0,7,0,1,0,14,0
3042,Queens,2018,2,sedan,328,0,95,0,7,0,226,0
3043,Queens,2018,2,suv,273,1,68,1,6,0,199,0
3044,Queens,2018,2,taxi,16,0,7,0,1,0,8,0
3045,Queens,2018,2,truck,19,0,6,0,0,0,13,0
3046,Queens,2018,3,bike,11,0,1,0,10,0,0,0
3047,Queens,2018,3,other,38,0,7,0,1,0,30,0
3048,Queens,2018,3,sedan,386,0,69,0,8,0,309,0
3049,Queens,2018,3,suv,335,0,55,0,5,0,275,0
3050,Queens,2018,3,taxi,28,0,7,0,0,0,21,0
3051,Queens,2018,3,truck,21,0,2,0,0,0,18,0
3052,Queens,2018,4,bike,24,0,2,0,22,0,0,0
3053,Queens,2018,4,other,21,0,2,0,1,0,18,0
3054,Queens,2018,4,sedan,408,0,61,0,11,0,336,0
3055,Queens,2018,4,suv,305,0,61,0,9,0,235,0
3056,Queens,2018,4,taxi,27,0,4,0,0,0,23,0
3057,Queens,2018,4,truck,16,0,3,0,0,0,13,0
3058,Queens,2018,5,bike,22,0,1,0,20,0,1,0
3059,Queens,2018,5,other,51,1,6,0,1,0,44,1
3060,Queens,2018,5,sedan,475,1,55,0,15,0,405,1
3061,Queens,2018,5,suv,326,0,61,0,14,0,251,0
3062,Queens,2018,5,taxi,15,0,2,0,1,0,12,0
3063,Queens,2018,5,truck,25,0,2,0,1,0,22,0
3064,Queens,2018,6,bike,24,0,2,0,22,0,0,0
3065,Queens,2018,6,other,42,0,4,0,3,0,35,0
3066,Queens,2018,6,sedan,444,0,51,0,18,0,375,0
3067,Queens,2018,6,suv,405,0,57,0,20,0,328,0
3068,Queens,2018,6,taxi,20,0,1,0,2,0,17,0
3069,Queens,2018,6,truck,22,0,4,0,2,0,16,0
3070,Queens,2018,7,bike,31,0,3,0,28,0,0,0
3071,Queens,2018,7,other,48,0,3,0,0,0,45,0
3072,Queens,2018,7,sedan,446,0,46,0,20,0,380,0
3073,Queens,2018,7,suv,351,1,42,0,19,0,290,1
3074,Queens,2018,7,taxi,41,0,1,0,0,0,40,0
3075,Queens,2018,7,truck,20,0,5,0,4,0,11,0
3076,Queens,2018,8,bike,33,0,1,0,32,0,0,0
3077,Queens,2018,8,other,37,0,4,0,1,0,32,0
3078,Queens,2018,8,sedan,413,1,51,0,25,0,337,1
3079,Queens,2018,8,suv,376,0,49,0,25,0,302,0
3080,Queens,2018,8,taxi,14,0,1,0,1,0,12,0
3081,Queens,2018,8,truck,20,0,7,0,2,0,11,0
3082,Queens,2018,9,bike,21,0,1,0,20,0,0,0
3083,Queens,2018,9,other,42,0,9,0,0,0,33,0
3084,Queens,2018,9,sedan,441,0,57,0,19,0,364,0
3085,Queens,2018,9,suv,318,0,61,0,21,0,236,0
3086,Queens,2018,9,taxi,28,0,4,0,2,0,22,0
3087,Queens,2018,9,truck,28,0,3,0,1,0,24,0
3088,Queens,2018,10,bike,28,0,2,0,26,0,0,0
